Reg_Predicted_Class,FRW_Predicted_Class,pred_ID_reg_prob,setosa_reg_prob,versicolor_reg_prob,virginica_reg_prob,pred_ID_frw_prob,setosa_frw_prob,versicolor_frw_prob,virginica_frw_prob,true,ID,train_count_setosa,train_count_versicolor,train_count_virginica,test_count_setosa,test_count_versicolor,test_count_virginica,md,ms,complexity,tree_count
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
versicolor,versicolor,40,0,0.02,0.98,40,0,0.02,0.98,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
versicolor,versicolor,41,0,0.06,0.94,41,0,0.03,0.97,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,42,0,0.69,0.31,42,0,0.67,0.33,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,44,0,0.7,0.3,44,0,0.67,0.33,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:45:34,30,35,35,20,15,15,3,25,0.05,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,setosa,7,0.998,0.002,0,7,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,setosa,9,0.998,0.002,0,9,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,setosa,14,0.998,0.002,0,14,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,setosa,16,0.998,0.002,0,16,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,17,1,0,0,17,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,18,1,0,0,18,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,19,1,0,0,19,1,0,0,setosa,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,20,0,0.776,0.224,20,0,0.804,0.196,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,versicolor,21,0.002,0.998,0,21,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,26,0,0.69,0.31,26,0,0.662,0.338,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,28,0,0.776,0.224,28,0,0.804,0.196,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,versicolor,32,0.002,0.998,0,32,0,1,0,versicolor,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,34,0,0.018,0.982,34,0,0.014,0.986,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,virginica,35,0,0.002,0.998,35,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,38,0,0.018,0.982,38,0,0.014,0.986,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,40,0,0.018,0.982,40,0,0.014,0.986,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,42,0,0.658,0.342,42,0,0.638,0.362,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,virginica,43,0,0.002,0.998,43,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,44,0,0.392,0.608,44,0,0.394,0.606,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,46,0,0,1,46,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,47,0,0.628,0.372,47,0,0.62,0.38,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,48,0,0.392,0.608,48,0,0.394,0.606,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
versicolor,versicolor,49,0,0.018,0.982,49,0,0.014,0.986,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:46:46,31,37,32,19,13,18,3,25,0.05,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,13,0,1,0,13,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,14,0,0.89,0.11,14,0,0.92,0.08,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,15,0,1,0,15,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,16,0,1,0,16,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,17,0,1,0,17,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,24,0,1,0,24,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,33,0,0.02,0.98,33,0,0.02,0.98,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,34,0,0,1,34,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,35,0,0.02,0.98,35,0,0.02,0.98,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,38,0,0.16,0.84,38,0,0.19,0.81,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,41,0,0.02,0.98,41,0,0.02,0.98,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,42,0,0.18,0.82,42,0,0.21,0.79,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,43,0,0.77,0.23,43,0,0.72,0.28,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,44,0,0.77,0.23,44,0,0.72,0.28,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,45,0,0.02,0.98,45,0,0.02,0.98,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
versicolor,versicolor,46,0,0.25,0.75,46,0,0.28,0.72,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,47,0,0,1,47,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,48,0,0,1,48,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,49,0,0,1,49,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
virginica,virginica,50,0,0,1,50,0,0,1,virginica,2019-10-03 01:47:01,38,31,31,12,19,19,3,25,0.1,100
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,setosa,4,0.998,0.002,0,4,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,setosa,8,0.998,0.002,0,8,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,14,0,1,0,14,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,versicolor,15,0.002,0.998,0,15,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,versicolor,16,0.002,0.998,0,16,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,17,0,1,0,17,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,18,0,1,0,18,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,versicolor,20,0,0.996,0.004,20,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,22,0,1,0,22,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,versicolor,24,0.002,0.998,0,24,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,25,0,1,0,25,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,27,0,1,0,27,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,versicolor,28,0.002,0.998,0,28,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,29,0,1,0,29,0,1,0,versicolor,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,30,0,0.046,0.954,30,0,0.024,0.976,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,31,0,0,1,31,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,32,0,0,1,32,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,33,0,0,1,33,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,34,0,0.25,0.75,34,0,0.31,0.69,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,35,0,0.046,0.954,35,0,0.024,0.976,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,virginica,38,0,0.004,0.996,38,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,39,0,0.698,0.302,39,0,0.746,0.254,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,40,0,0.442,0.558,40,0,0.474,0.526,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,42,0,0,1,42,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,virginica,45,0,0.004,0.996,45,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
virginica,virginica,46,0,0.698,0.302,46,0,0.746,0.254,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,virginica,47,0,0.004,0.996,47,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,48,0,0.25,0.75,48,0,0.31,0.69,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,virginica,49,0,0.004,0.996,49,0,0,1,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
versicolor,versicolor,50,0,0.05,0.95,50,0,0.024,0.976,virginica,2019-10-03 01:48:13,37,34,29,13,16,21,3,25,0.1,500
setosa,setosa,1,1,0,0,1,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,2,1,0,0,2,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,3,1,0,0,3,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,4,1,0,0,4,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,5,1,0,0,5,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,6,1,0,0,6,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,7,1,0,0,7,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,8,1,0,0,8,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,9,1,0,0,9,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,10,1,0,0,10,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,11,1,0,0,11,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,12,1,0,0,12,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,13,1,0,0,13,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,14,1,0,0,14,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,15,1,0,0,15,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
setosa,setosa,16,1,0,0,16,1,0,0,setosa,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,17,0,0.42,0.58,17,0,0.43,0.57,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,versicolor,18,0,0.94,0.06,18,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,19,0,1,0,19,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,20,0,1,0,20,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,21,0,1,0,21,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,virginica,22,0,0.23,0.77,22,0,0,1,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,23,0,1,0,23,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,24,0,0.42,0.58,24,0,0.43,0.57,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,versicolor,25,0,0.98,0.02,25,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,26,0,1,0,26,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,versicolor,27,0,0.63,0.37,27,0,0.43,0.57,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,28,0,1,0,28,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,29,0,0.36,0.64,29,0,0.42,0.58,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,30,0,1,0,30,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,31,0,1,0,31,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,32,0,1,0,32,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,33,0,1,0,33,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,34,0,1,0,34,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,35,0,1,0,35,0,1,0,versicolor,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,36,0,0,1,36,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,37,0,0,1,37,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,38,0,0,1,38,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,39,0,0,1,39,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,40,0,0,1,40,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,41,0,0,1,41,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,42,0,0.42,0.58,42,0,0.43,0.57,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,43,0,0,1,43,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,44,0,0,1,44,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
virginica,virginica,45,0,0,1,45,0,0,1,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
versicolor,versicolor,46,0,0.36,0.64,46,0,0.42,0.58,virginica,2019-10-03 01:48:28,34,31,35,16,19,15,5,25,0.01,100
